X1,X2,y
0.07515157004464068,0.36726362134373347,0
0.9142101859121905,0.8172460355097129,0
0.7623285093494063,0.7418602731944491,0
0.10242574828887019,0.4899185852471277,0
0.17563235998313165,0.1863840192092352,0
0.01364137813836741,0.4507682316937235,0
0.48771498229039123,0.388044836481925,1
0.6454397380365458,0.8838519854483732,0
0.2947255677576287,0.17266720311244044,0
0.04288952593890605,0.8382950941707465,0
0.27513432686298267,0.394139859822231,1
0.8019986353668916,0.5032436749108146,1
0.03302551096303963,0.19429997564156576,0
0.9575906508112653,0.06403816622486203,0
0.09354448013786099,0.7537052696902953,0
0.6259118205296458,0.3437129372087956,1
0.11441675481929736,0.04998402869368135,0
0.5996016397088726,0.2522752878203418,0
0.174685942491845,0.9879743182470229,0
0.1447844182910616,0.7903740533464103,0
0.17094118158732452,0.26498732711052675,0
0.012203546304567325,0.514118665202696,0
0.6210618962877776,0.3544163147803263,1
0.08573094040267226,0.4703419618991792,0
0.5941625318906649,0.9327549687522018,0
0.7982358973355783,0.1934416094296173,0
0.5936342888678323,0.9873007711816282,0
0.6348035822847021,0.6099990790876136,1
0.7721955233936828,0.17601717770462577,0
0.046194190542666824,0.9574306995497768,1
0.5288557957435395,0.8844653552143381,0
0.8763046797025796,0.9797310152808769,0
0.13201421517177025,0.3517863110067585,0
0.017427222000567122,0.25897594844633354,0
0.12480389604772535,0.511242817314689,0
0.7917310689965346,0.10905460486901275,0
0.004201553284981618,0.14661405494817648,0
0.6456591955448566,0.8963635998962841,0
0.17915760563011707,0.9750386062660628,0
0.03836340699139529,0.839077498500434,1
0.32249020425845987,0.99487325921768,1
0.8286244975011523,0.6593978035705885,0
0.8761093103003874,0.8922044895683467,0
0.3514783458207784,0.1843247751746001,0
0.6641339756480378,0.7128092459983411,0
0.4721919671864009,0.6744715004122738,1
0.5830079918748549,0.016653373149445816,0
0.6721298165849791,0.2145034828946012,1
0.04156338070705701,0.7243829037223435,0
0.9242164303238013,0.712564080470262,0
0.1797008378977767,0.5934256002664505,0
0.5176227895708821,0.090561232132779,0
0.4687109413210637,0.2667792099686983,1
0.7149673313796255,0.9114364246383431,0
0.1556788155815264,0.5243784083947921,1
0.41667523254654737,0.7443932171580623,0
0.5525822463351094,0.565339041216618,1
0.24776461401441985,0.018905238241180844,0
0.5046362033480066,0.40487206425041367,1
0.9954171552385546,0.3252937873768146,1
0.5820794067496652,0.26805929609520107,1
0.5433765461084705,0.76567726696896,0
0.7183828906206561,0.6722155832232803,1
0.9923380849823548,0.7585035465510687,0
0.7262399324995421,0.36617296806054145,1
0.35705015570080956,0.7298867719949608,0
0.9148156266182309,0.07005520375168661,0
0.923006740848269,0.7840006566860137,0
0.2775560579950308,0.6296625682619815,0
0.7730770470307037,0.6691517146465867,1
0.7653093237372501,0.7208128721092831,0
0.10824049242807054,0.9109774094103168,1
0.7661072671851996,0.058790926460324355,1
0.3585469007456985,0.3378628846622689,1
0.07143648165753258,0.4192728786792027,0
0.26645768796156843,0.8632017872970738,1
0.194388184117114,0.9772131405382273,0
0.17016078177213612,0.7787049261832956,0
0.18874849785410297,0.14876917012172897,1
0.16346410548572798,0.1607800762284699,0
0.7713031561283099,0.03913765377064604,0
0.26672256082787915,0.8604573258973951,0
0.45598477053064956,0.727420337884593,1
0.7044117515085014,0.6065062419051636,1
0.5464452931438264,0.02253540730201764,0
0.9551355600101928,0.018326692179761572,0
0.18362933750112442,0.0776129369276185,0
0.47983569495777434,0.8075977697069587,0
0.17222819054835814,0.17515665888579846,0
0.45797428029727016,0.9675245910827066,0
0.9907360220319995,0.7489189972227968,0
0.9710326389138296,0.9879784118281334,0
0.011642889774634457,0.1408171882719036,0
0.2928661145748631,0.5836243119078102,1
0.0935076202941898,0.7458005630104872,1
0.3160630232400835,0.7377321069745421,0
0.5204702391432361,0.09044160252397782,1
0.0530721144986227,0.4729618999002223,1
0.5232165250724514,0.4863083944865584,1
0.4446207803534541,0.859396193885161,0
0.4400722100164952,0.7537213951355938,1
0.7506954691873684,0.7516134313488992,0
0.5521169957942721,0.984041129257975,0
0.09333715801587261,0.9527591235175447,0
0.06467636372541996,0.4011212406503821,0
0.4296416636750767,0.20606048875120087,0
0.852649932589747,0.5997172112565088,1
0.006368047968548507,0.6989710512883427,0
0.22554696376267824,0.17431113627526018,0
0.9983371621442961,0.6226225404157382,0
0.6697449340049658,0.5399240392131109,1
0.4853309563951812,0.1158257325685551,0
0.44032213229866635,0.8069701339004351,0
0.7465686970233513,0.4012768642672605,0
0.5376437094595711,0.2744059137786794,1
0.9540290545494855,0.2629504596179245,0
0.16706250788958577,0.00037824172664369105,1
0.05658278490984303,0.052390305909503776,0
0.6088475392164153,0.35659828557191964,1
0.27538137420383224,0.36522793064382153,0
0.5109240567766605,0.25388699041857155,1
0.5129689451583295,0.025729087023615316,0
0.1939326897200926,0.6099940423574918,0
0.8442866922239367,0.8980402668113765,0
0.5835519479584658,0.3548786102784134,1
0.601113458447254,0.7830273984203282,0
0.07522801620082453,0.7577678740194614,0
0.3074037773635291,0.5134741437538336,1
0.9771012160540222,0.21972237797012528,0
0.20823037282516377,0.35735492575178607,1
0.22273533674574675,0.560292943474548,0
0.697145258401574,0.008012330284339675,0
0.7850048722601739,0.5498126175479446,1
0.4987788556997389,0.32440878316362176,1
0.1748572496264702,0.03571593679475471,0
0.6352882936161873,0.6569837574369708,1
0.14413687802121944,0.036195837131517306,1
0.9603793716882318,0.4987688920310239,1
0.713430624883784,0.8109271420781368,0
0.9005044025444415,0.5066865302438217,0
0.533377506411017,0.6280309744447831,1
0.5586122180433951,0.2531024406874184,0
0.2455856955926482,0.2525236369386067,1
0.4098022508676801,0.1716829729432865,1
0.9565704097635395,0.39013849466627204,1
0.19514602487823274,0.5575054094551926,0
0.06038966073401353,0.9732638574772651,0
0.6406408335002665,0.45998839400269464,1
0.5395666158807059,0.11341637613965472,0
0.1891162549491744,0.7863914047807196,0
0.5681333808982266,0.9847209172856931,0
0.07727496038593373,0.5988766792850461,1
0.8099788837416819,0.8483026665282761,0
0.017998741708039723,0.03117604900663362,0
0.513613547253838,0.06572992830254987,0
0.8535557694212366,0.9067718566257291,0
0.6734104194841637,0.7833736365661534,0
0.6056752873765713,0.3163984330569277,1
0.09807336015904211,0.3600254706303917,0
0.03980065383662912,0.9841483088541111,0
0.2096402433892205,0.5621862789777771,1
0.8283263991670246,0.5254265272092531,0
0.4380755636341366,0.3822187451623388,1
0.09823766038532855,0.836955057894797,1
0.7183156218286078,0.18985244774956533,0
0.5894484110902782,0.3520376201944503,1
0.7268731054055996,0.20822755527864345,0
0.37264989382691815,0.6138672400726928,1
0.14830343120809464,0.2203949971020105,0
0.77497135272577,0.5268838433141297,0
0.18910520305241152,0.17565827652917798,0
0.353751469594608,0.17863195168078339,0
0.9858131669380065,0.540639437055816,1
0.3167235887200822,0.2486291754197597,0
0.7569188158091759,0.963445095728061,0
0.774442572835033,0.49971250578794546,0
0.36262654672635464,0.527432933266627,1
0.05006922611751241,0.8323151994864195,0
0.3502138154343357,0.8690707520569191,0
0.03090882275621798,0.9059570133677959,0
0.30160343237511067,0.891999421629602,0
0.0004179561861472614,0.10019445433308638,0
0.42066068652763555,0.1574140517715229,0
0.6722891960698756,0.20395447825505042,0
0.9079173888371628,0.046060460336287856,1
0.4083642766305837,0.03592988356522364,0
0.14824964477096614,0.838495962646662,0
0.33595926078652527,0.41396027294564886,1
0.2443020405902112,0.9345078688355978,0
0.669396074860513,0.47690272014023416,1
0.1739740992744272,0.6643209022081858,0
0.5767438982015587,0.9291446614272414,0
0.9453534855216683,0.397429293954228,0
0.3778947387279211,0.6187822878355543,1
0.22932463232392108,0.5249435680026446,0
0.6172698412600166,0.7775722103871623,0
0.7670820061893913,0.12985233240538063,0
0.08775195357622989,0.525329306300799,0
0.8421588473899487,0.36052819209699927,0
0.20152977002147365,0.271687239158503,0
0.26659329810337073,0.9481886479947211,0
0.21454159114267957,0.407538733119051,0
0.3223251571575936,0.33988411619826986,1
0.058391292764670144,0.3160498372354317,0
0.2266963535125418,0.6034464732301541,0
0.4057103524800574,0.00850098757946216,0
0.1165750680792984,0.8906444444322084,1
0.4267249134403466,0.6097589411269201,1
0.4078753353049116,0.7594257131844241,1
0.13539518317906551,0.13910631727616896,0
0.2039070412451901,0.2928834195991522,0
0.21125081588158723,0.13136828243322418,1
0.5431247145797335,0.562559400439583,1
0.17874468712026292,0.10588710672261037,0
0.220492521860573,0.9725467698520752,1
0.21185309153661613,0.0314793710880612,1
0.1263495789722443,0.05751335134412083,1
0.5775592587898069,0.45373079797120774,1
0.4568017372668878,0.47844409143604016,1
0.583082702447778,0.5275473742714899,1
0.7059416524161638,0.18182097798533636,0
0.9030854809384364,0.35987274521314405,0
0.37740769931246587,0.6755350653673534,1
0.9273302778607658,0.5684790434111091,0
0.9201351994245757,0.5912772325355815,0
0.09384177296814933,0.5325907788077664,0
0.16720539001776735,0.00348719892597249,0
0.5172114925778456,0.8375232848411036,0
0.42649404185053785,0.4385450988371068,1
0.05181635068880319,0.9896117877999157,0
0.6566978296636876,0.5726864134628927,1
0.983395156175174,0.034534131862499984,0
0.9371798703885181,0.7487344827127613,1
0.5682977710239207,0.6327035098956382,1
0.9248890193110757,0.2890579147295904,0
0.42437586669345295,0.396083572012758,1
0.9975841514900969,0.062249228311376026,0
0.7034448354985215,0.4553399206183346,1
0.1451057350380267,0.7138402249842051,0
0.7340838237858563,0.7350607751662677,0
0.22775042246881838,0.9633443326932287,0
0.7183458807457531,0.3390433803038505,0
0.9595826512870734,0.4731689149069289,1
0.7002537900594207,0.3595670322972866,1
0.4366031505729695,0.6445002430228235,1
0.3072740189947982,0.1723123682655131,0
0.36150326488413564,0.965813700711742,0
0.10907954170873613,0.7569093051761996,0
0.4089903712794779,0.4308156968139747,1
0.41716049130662247,0.6086921556864908,1
0.24818725234502514,0.49016424123322344,0
0.6862944961444717,0.5414154413236143,1
0.8520320593431955,0.0036519604859486243,0
0.1813905269889874,0.48483669902262394,1
0.03820856566152264,0.5137016635544528,1
0.5904765517759814,0.26149091391107526,0
0.4349686705814684,0.6154774097816909,1
0.8710710380402451,0.27763198705788505,0
0.3964968565851149,0.21182712833597783,0
0.34405280180202447,0.2166983719527873,0
0.016520978988359025,0.7121653142880575,0
0.46623242088542394,0.99994012763172,0
0.027836384918396573,0.2503256536893461,0
0.7890842598906465,0.9332127187339602,0
0.6776358311765518,0.9694531641902717,0
0.530508404533951,0.13590991890441761,0
0.28187920788327225,0.6772090843476564,1
0.5348601608370918,0.9158805021003681,0
0.9618781991729523,0.9950168889254148,0
0.3985290116777702,0.5036679449185277,1
0.4559723550771785,0.3572346107338873,1
0.5144090443496167,0.45130371587331597,1
0.4577423566811274,0.7834369371552633,0
0.22111597458643806,0.7629519712832604,0
0.08720080080713788,0.9689638544747156,0
0.8370766523242231,0.49547486879492875,0
0.46938100527720306,0.713663099621115,1
0.6551278073296255,0.40190306018388366,1
0.49097072538163766,0.888357093967244,0
0.9708390106110429,0.7754535471237355,0
0.09831670631023615,0.4383553192105044,0
0.750084350325403,0.6911975445545038,0
0.38383519532239974,0.24161534407424112,0
0.3151402871475413,0.09565440036494188,1
0.8479228298811547,0.14055674864391188,1
0.5632440040452041,0.6345167081570423,1
0.4695285932886404,0.8869773806348527,0
0.3666627357823763,0.7169218103618941,0
0.4930413446711852,0.9473089826149644,0
0.40611146457684644,0.4322518210365597,1
0.8039198341429106,0.09315069706991719,0
0.7190411436676378,0.8098918893078944,0
0.34425186086719184,0.8149451477598006,0
0.2152224700796701,0.3522640224116962,0
0.2956196870061012,0.763409867356619,1
0.9873375515280284,0.6586094096718544,0
0.5670961705887861,0.591777715731185,1
0.21912141446898248,0.01734327294325977,0
0.2599019248050759,0.4080485172253936,0
0.21143085919809268,0.5745618143578853,1
0.6320650215832398,0.6958948116076531,1
0.8323904852460543,0.5573737704695333,0
0.0734707469323519,0.4388809347988435,0
0.26183413924000276,0.57795823034764,0
0.3618434903005857,0.04538889256602163,0
0.9677107506365363,0.6086602029364967,1
0.42497753956769946,0.062136908766449506,0
0.3118799936683132,0.7585413449552235,0
0.5468611376217889,0.3963108611166607,1
0.9438987210358903,0.7402845115413064,1
0.1365430537005229,0.6335055211279539,0
0.6052859043197224,0.011616909569093892,0
0.9499871083476479,0.21583967222344258,0
0.7623747261326694,0.8042066939903747,0
0.6224290292274903,0.40547710776240753,1
0.40787075360332925,0.6734596844793901,1
0.43839774909581675,0.19695854612976693,1
0.12739213247405468,0.6348995172496646,1
0.6822330086675126,0.4420097206511321,1
0.6527937237949605,0.8800272812920866,0
0.7548703517620939,0.7307631829013924,0
0.9565930398100477,0.157391020641649,1
0.5582523938229912,0.9891477854300502,0
0.0445911265009834,0.011174607955174443,0
0.8377561663337647,0.733773227604627,0
0.40148108285573214,0.12424771298848025,0
0.4376702447359718,0.6717751067230947,1
0.008351814493206655,0.4391663309223689,0
0.8135604058893351,0.877337930703677,0
0.7394933734975233,0.16878387603068634,0
0.6061658477960273,0.0890769268998719,0
0.1873909983372809,0.8074633538657143,0
0.6019851054547958,0.08988908934504714,0
0.476855289165785,0.7360594393092682,1
0.42828477129778697,0.3757992453243545,1
0.9753448018198696,0.6689703582458191,1
0.9375120406993335,0.9973001256059028,1
0.7039798617373455,0.8758879912023908,0
0.371061503201752,0.49445739716800663,1
0.43646372200839323,0.9936850344094523,0
0.24270025742049106,0.29734153223018367,1
0.7503046612332966,0.9801075125552225,0
0.9102441144716182,0.7750478266337297,0
0.6660730392837025,0.654142690481822,1
0.20679175034564856,0.8684475196902429,1
0.15909912216974298,0.6621524526858401,0
0.9534448732301792,0.12369355804834381,0
0.6321081119126855,0.31623716551859393,1
0.23550718789134706,0.9182568551955758,0
0.9971016630306591,0.6534301388415164,0
0.050256259286386995,0.8997725523460965,0
0.16802674662177086,0.3795413082652952,0
0.6092934057883639,0.4575030994175622,1
0.2294088399458396,0.5693529046523178,1
0.32035294761393185,0.26859593899084044,1
0.15114440474103874,0.1794346999934998,0
0.243536485856235,0.7160703726616887,0
0.8258123145157822,0.3639671063626412,0
0.15736096323068083,0.3237362908256862,0
0.11931399852980729,0.4332398245871516,0
0.2870361038090755,0.30798173908360615,0
0.3619249051876938,0.4499762155292969,1
0.06829241539831898,0.809106646910803,1
0.9473493866671111,0.6993258485713137,0
0.7332218197512127,0.8200871247184304,0
0.5470324149187403,0.1812788049421309,0
0.03462045296332994,0.29871448983210014,0
0.06521914832067088,0.3210579219429688,0
0.022983635176572648,0.2751881114482072,0
0.1594156634323356,0.7002530149032967,0
0.8893556175872366,0.10568371276073096,1
0.07415707489725543,0.5316039524720062,0
0.9913878993378813,0.09849820222059269,0
0.9928654606899316,0.1890235291384169,0
0.44153341620233977,0.37235492862236785,1
0.1185635501613288,0.27040081576958286,0
0.2852273755749478,0.7925537731027599,0
0.4734654626251419,0.4269520164704851,1
0.29018617122196355,0.20895888656364914,0
0.09455445361261217,0.0761237243236016,0
0.8674122172913717,0.616364509452948,0
0.3454128697534927,0.804919633651563,0
0.4333383544170287,0.3080232996768937,1
0.9775358089570587,0.9476749673169406,0
0.3281366286001547,0.8610716650302971,0
0.7224940586055654,0.5851641157881103,1
0.6762057856634583,0.2947074940530654,1
0.8992193853713263,0.20967608581661112,0
0.35140005574280053,0.570301376930994,1
0.9536939251153316,0.3109343026730481,0
0.21904818845108687,0.8069589301000119,0
0.6507965190126491,0.4305391054580773,1
0.5549688780012019,0.1277001977152541,0
0.8849629995538494,0.45902783947886616,0
0.06316098022033223,0.05079887447739195,0
0.3851671889097711,0.9094521094035618,0
0.1702148265328397,0.4937961084603074,0
0.8228209633234652,0.020806288509181203,0
0.1254654353285577,0.3631032834737836,0
0.7894028068225083,0.23592804502910503,0
0.07719866813874843,0.553253988066801,1
0.10128343948180107,0.19183402477122702,0
0.5697684790648926,0.1284946101800688,1
0.15952847816721805,0.6841608223148011,0
0.5021661120422992,0.7627606503630102,0
0.8464781573407122,0.5258646306666205,0
0.12681894315554565,0.33828675868643276,0
0.32633450025172284,0.3173263741111747,0
0.01613582803073721,0.6492456937080604,0
0.28470791860519296,0.9003984627378288,1
0.8174793470298813,0.4860648911588338,1
0.375408266347952,0.2847840698574916,1
0.9929704178229853,0.42275471508363227,0
0.09311874420883726,0.5734435148713392,1
0.3173486985194576,0.26411235200455896,0
0.27031176512574984,0.47300138556278215,1
0.09248223590796278,0.20931603858423475,0
0.6010569195332164,0.05576028988695658,0
0.2836817228099704,0.023747884984422596,0
0.4501608832203001,0.5417743214977443,1
0.5588935361894882,0.4777339025008951,1
0.8607102937622099,0.9465918733188821,0
0.5882381560567513,0.6594219570253708,1
0.6307015896130367,0.8557810387424429,1
0.43812525920278866,0.33392906537400713,1
0.529319630853813,0.44816805514216773,1
0.281671188043208,0.8139110306000982,0
0.1488832435716133,0.9619132860613928,1
0.1614246397185436,0.8521462580332694,0
0.5291303178915562,0.6573167735328647,1
0.8981830961004861,0.8191896024909293,0
0.39847258300589916,0.021947727668647832,0
0.9910016164075486,0.7413340650402741,0
0.9163474315252068,0.11766725967095593,1
0.1416588766002259,0.27737244105976333,0
0.6876039921893725,0.20191892697062697,0
0.9477552839825037,0.2665476655865997,0
0.760569847044871,0.35518808415621295,0
0.6180473049080305,0.7245150444223386,1
0.18127263212225786,0.8478785083772761,0
0.9185453004047067,0.023420961192561762,1
0.6000432097101042,0.4267629640485494,1
0.43468211744921226,0.004457453047252424,0
0.30896316039474325,0.5716613935489042,1
0.8446068646774464,0.995771069928402,0
0.6600227212404868,0.7729374357824192,0
0.38282403580424307,0.6108593235088516,1
0.0654616939952477,0.9374155135840857,0
0.8581026672862891,0.05671476202272052,0
0.425217060729173,0.42788307565326067,1
0.5410230811170702,0.20233350583400345,1
0.48445306841240954,0.2071748301948696,1
0.8285693961889605,0.9291563122564653,0
0.40822016960351026,0.27447800290999647,1
0.5679546951291236,0.8918117510592636,1
0.09794594111567945,0.42901644585782917,0
0.3029044177672776,0.197967039277957,0
0.17293027628495838,0.940834664521136,1
0.4631819192325616,0.19916876273429296,1
0.49654948206822436,0.9731818231728537,0
0.1612549938425808,0.06558000777574013,0
0.6550627122835171,0.923855745856289,0
0.05616975071650976,0.9042449891097674,0
0.21442313285633818,0.8306398617285948,0
0.8546623666125344,0.059596048683741354,0
0.21542368697234227,0.9673645418510274,0
0.8107710113191557,0.13398598577639698,0
0.6090142930539331,0.333832120642892,1
0.6805163495763008,0.7182449994767531,0
0.06009656795727769,0.528877823130167,0
0.9554690794467985,0.2448853510768907,0
0.15187436038621627,0.3383977199887085,0
0.26379229479748867,0.03711777568311625,0
0.7232046881141573,0.38261469425013084,1
0.34078116950222925,0.7718993863361625,0
0.853262541795222,0.5527043435025665,0
0.7831320134978046,0.6097549060688922,0
0.016619865254008603,0.9388955338607837,0
0.5388744977967752,0.029099001932213042,0
0.9636989132612872,0.6159112514935337,1
0.36779981655142524,0.2766154752275577,1
0.21887830326631308,0.7160753641516999,0
0.017247894829715005,0.954479986428732,0
0.26561120688449313,0.15116453247282668,0
0.04592903341187238,0.16722875537924964,0
0.5218575725423005,0.6826409085031547,1
0.28442351658392484,0.6652656969847388,1
0.031101301761329747,0.18807010361438026,0
0.07376597998430878,0.4654637270080003,0
0.9328406731054372,0.07548317161481777,0
0.67241745761632,0.06596723465338394,0
0.7672761574406234,0.987020638486642,0
0.2559559912640983,0.1219327096095274,0
0.12370683036617913,0.6855450232449017,0
0.5265367874169015,0.9551440377648346,0
0.9399937682808944,0.3470011757924002,0
0.570545245149128,0.48733647194100216,1
0.5920446734379843,0.8487436531502534,0
0.4092273766904002,0.4832990513689196,1
0.849812893569586,0.8929778490646914,0
0.6090613407804797,0.28658541639194235,1
0.7189045450041377,0.5706151857582226,1
0.41677883006491,0.12296982842531923,0
0.4647274919090415,0.1302825571481916,0
0.16994549438326934,0.869967996865585,0
0.41389842997525916,0.8010209549420626,0
0.9883537172362806,0.3359888385478199,0
0.10284788610043316,0.5705448026395469,0
0.4216940946350567,0.41616816952366087,1
0.8574008952735496,0.5890609195971915,0
0.7964007361247201,0.2490815453298184,0
0.1263933440966225,0.283757498286325,0
0.7781316407216543,0.9181067891886823,1
0.26041884686582517,0.6015105368464504,1
0.8697719708761934,0.7743932198011269,0
0.5544096699457346,0.022992753441893776,0
0.012406290459597846,0.13416229436666893,0
0.07895744196163701,0.16089162157152137,0
0.916208072526107,0.22860033733207807,0
0.8491373896372464,0.8079748282364538,0
0.8506107794308254,0.2263019590161196,0
0.3065497905184075,0.27045709925827865,0
0.9756150307328469,0.013427039476021974,0
0.2708344613018506,0.07335900401361661,0
0.8784128172483447,0.36455284293363077,0
0.6759450139431892,0.8216335126685803,0
0.16232060177574748,0.04616464530091291,0
0.30810222749907745,0.21849474713500672,0
0.6562843198775209,0.8899610906052744,0
0.7262729966078489,0.39184651192536724,0
0.9173055025822331,0.0428904368230868,1
0.784366123699911,0.6893478812740491,0
0.053580932559164185,0.7710704992971655,0
0.6800120368292006,0.3168739392187687,1
0.30659842095210277,0.6656672431595483,0
0.0804301327762722,0.9654828005637714,0
0.7819573745287095,0.7476611058846644,0
0.7081316932987362,0.4470829452624474,1
0.16371705653590063,0.15298803995187882,0
0.46316625322650495,0.870125673609817,1
0.011735560935117961,0.5337020328098108,0
0.25105784359815175,0.8092084429402966,0
0.04759605940444733,0.6301143893322592,0
0.4032837847975267,0.8299258013494085,0
0.19799465553145468,0.1392401460554672,0
0.7860926721550534,0.3206032221433749,0
0.7945891158692446,0.24182781572868206,0
0.5754415508565703,0.1793772315054949,0
0.1156316272098693,0.2806259683311164,0
0.1973941436458041,0.24236423083296854,0
0.5055246093348348,0.9828584627944412,0
0.37298921517613726,0.12465309786037426,0
0.8599546484587621,0.17218586876345232,0
0.028637868901676078,0.2259588813625062,1
0.2460331661701579,0.7915960872962385,0
0.7777995152085098,0.9832907813021231,0
0.41723120428591853,0.21398937723696998,0
0.6353240517491425,0.2895370827047996,0
0.9010845397731386,0.10590181339843452,0
0.9205261539153423,0.7626004632269211,0
0.48565355381359143,0.5154452602979599,1
0.15045556861458298,0.7890447063809257,0
0.4925882310451213,0.5706712823757921,1
0.8406578098318978,0.006816170623073825,0
0.8262570089301212,0.8400471162585098,0
0.8618777371117761,0.25291757294926687,0
0.47633176777557973,0.9919313855621243,0
0.490135021171497,0.5337408049445088,1
0.7367318716067682,0.8286587519632046,1
0.29321590879304393,0.1928869934674149,0
0.3082990364586372,0.03477973306379667,0
0.07926734920534462,0.5568051891810771,0
0.47005693270370597,0.9213896118339842,0
0.3878104342519386,0.7536878758864226,0
0.619940900331358,0.7172651231472355,1
0.2366964347287841,0.1392864049491629,0
0.07571620118086786,0.8229120439192333,0
0.09863452109973347,0.7152324614812773,1
0.14171639827050075,0.35100874545296845,0
0.7698663003783718,0.47149488591809485,0
0.7398886688593979,0.14359470047430034,0
0.6989926699664089,0.44856320124958327,1
0.21123837581899274,0.4529598688090881,0
0.5422285903667914,0.5545750041480194,1
0.4179358029323468,0.9996495635984655,0
0.06252738197021479,0.2971275845098401,0
0.4177871530378032,0.8058550742868901,1
0.9358886643918992,0.8956882225550752,0
0.42136665560965425,0.06603707331130437,0
0.8048293794659785,0.5517702165354073,0
0.7856661194533225,0.11134469776748224,0
0.9402158681546957,0.24057049815015685,0
0.24506071721454503,0.35029844077859007,0
0.7220056407193413,0.520513534115491,1
